2024-11-19 02:50:29.867 GMT,,,1,,673bfcf5.1,1,,2024-11-19 02:50:29 GMT,,0,LOG,00000,"starting PostgreSQL 17.1 (Debian 17.1-1.pgdg120+1) on x86_64-pc-linux-gnu, compiled by gcc (Debian 12.2.0-14) 12.2.0, 64-bit",,,,,,,,"PostmasterMain, postmaster.c:1080","","postmaster",,0
2024-11-19 02:50:29.870 GMT,,,1,,673bfcf5.1,2,,2024-11-19 02:50:29 GMT,,0,LOG,00000,"listening on IPv4 address ""0.0.0.0"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-19 02:50:29.870 GMT,,,1,,673bfcf5.1,3,,2024-11-19 02:50:29 GMT,,0,LOG,00000,"listening on IPv6 address ""::"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-19 02:50:29.885 GMT,,,1,,673bfcf5.1,4,,2024-11-19 02:50:29 GMT,,0,LOG,00000,"listening on Unix socket ""/var/run/postgresql/.s.PGSQL.5432""",,,,,,,,"ListenServerPort, pqcomm.c:657","","postmaster",,0
2024-11-19 02:50:29.940 GMT,,,30,,673bfcf5.1e,1,,2024-11-19 02:50:29 GMT,,0,LOG,00000,"database system was shut down at 2024-11-19 02:50:12 GMT",,,,,,,,"StartupXLOG, xlog.c:5445","","startup",,0
2024-11-19 02:50:30.032 GMT,,,1,,673bfcf5.1,5,,2024-11-19 02:50:29 GMT,,0,LOG,00000,"database system is ready to accept connections",,,,,,,,"process_pm_child_exit, postmaster.c:2483","","postmaster",,0
2024-11-19 02:51:01.858 GMT,"postgres","login",35,"172.18.0.4:34716",673bfd15.23,1,"PARSE",2024-11-19 02:51:01 GMT,0/2,0,LOG,00000,"duration: 137.599 ms  parse s0: SELECT ""public"".""Users"".""id"", ""public"".""Users"".""email"", ""public"".""Users"".""password"" FROM ""public"".""Users"" WHERE 1=1 OFFSET $1",,,,,,,,"exec_parse_message, postgres.c:1609","","client backend",,0
2024-11-19 02:51:02.006 GMT,"postgres","login",35,"172.18.0.4:34716",673bfd15.23,2,"BIND",2024-11-19 02:51:01 GMT,0/3,0,LOG,00000,"AUDIT: SESSION,1,1,READ,SELECT,,,""SELECT """"public"""".""""Users"""".""""id"""", """"public"""".""""Users"""".""""email"""", """"public"""".""""Users"""".""""password"""" FROM """"public"""".""""Users"""" WHERE 1=1 OFFSET $1"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","","client backend",,0
2024-11-19 02:51:02.015 GMT,"postgres","login",35,"172.18.0.4:34716",673bfd15.23,3,"BIND",2024-11-19 02:51:01 GMT,0/3,0,LOG,00000,"duration: 155.377 ms  bind s0: SELECT ""public"".""Users"".""id"", ""public"".""Users"".""email"", ""public"".""Users"".""password"" FROM ""public"".""Users"" WHERE 1=1 OFFSET $1","Parameters: $1 = '0'",,,,,,,"exec_bind_message, postgres.c:2075","","client backend",,0
2024-11-19 02:51:02.015 GMT,"postgres","login",35,"172.18.0.4:34716",673bfd15.23,4,"SELECT",2024-11-19 02:51:01 GMT,0/3,0,LOG,00000,"execute s0: SELECT ""public"".""Users"".""id"", ""public"".""Users"".""email"", ""public"".""Users"".""password"" FROM ""public"".""Users"" WHERE 1=1 OFFSET $1","Parameters: $1 = '0'",,,,,,,"exec_execute_message, postgres.c:2212","","client backend",,0
2024-11-19 02:51:02.017 GMT,"postgres","login",35,"172.18.0.4:34716",673bfd15.23,5,"SELECT",2024-11-19 02:51:01 GMT,0/3,0,LOG,00000,"duration: 2.010 ms",,,,,,,,"exec_execute_message, postgres.c:2332","","client backend",,0
2024-11-19 02:51:51.159 GMT,"postgres","login",37,"172.18.0.4:54102",673bfd46.25,1,"PARSE",2024-11-19 02:51:50 GMT,1/2,0,LOG,00000,"duration: 7.840 ms  parse s1: INSERT INTO ""public"".""Users"" (""email"",""password"") VALUES ($1,$2) RETURNING ""public"".""Users"".""id"", ""public"".""Users"".""email"", ""public"".""Users"".""password""",,,,,,,,"exec_parse_message, postgres.c:1609","","client backend",,0
2024-11-19 02:51:51.170 GMT,"postgres","login",37,"172.18.0.4:54102",673bfd46.25,2,"BIND",2024-11-19 02:51:50 GMT,1/3,0,LOG,00000,"duration: 10.020 ms  bind s1: INSERT INTO ""public"".""Users"" (""email"",""password"") VALUES ($1,$2) RETURNING ""public"".""Users"".""id"", ""public"".""Users"".""email"", ""public"".""Users"".""password""","Parameters: $1 = 'deivid@example.com', $2 = 'U2FsdGVkX1/nX5+ew9YACl/vSd5aHFn9dj7YPriCOpDNgwKqtcSSlfWdPDdfd//9'",,,,,,,"exec_bind_message, postgres.c:2075","","client backend",,0
2024-11-19 02:51:51.171 GMT,"postgres","login",37,"172.18.0.4:54102",673bfd46.25,3,"INSERT",2024-11-19 02:51:50 GMT,1/3,0,LOG,00000,"execute s1: INSERT INTO ""public"".""Users"" (""email"",""password"") VALUES ($1,$2) RETURNING ""public"".""Users"".""id"", ""public"".""Users"".""email"", ""public"".""Users"".""password""","Parameters: $1 = 'deivid@example.com', $2 = 'U2FsdGVkX1/nX5+ew9YACl/vSd5aHFn9dj7YPriCOpDNgwKqtcSSlfWdPDdfd//9'",,,,,,,"exec_execute_message, postgres.c:2212","","client backend",,0
2024-11-19 02:51:51.172 GMT,"postgres","login",37,"172.18.0.4:54102",673bfd46.25,4,"INSERT",2024-11-19 02:51:50 GMT,1/3,0,LOG,00000,"AUDIT: SESSION,1,1,WRITE,INSERT,,,""INSERT INTO """"public"""".""""Users"""" (""""email"""",""""password"""") VALUES ($1,$2) RETURNING """"public"""".""""Users"""".""""id"""", """"public"""".""""Users"""".""""email"""", """"public"""".""""Users"""".""""password"""""",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","","client backend",,0
2024-11-19 02:51:51.199 GMT,"postgres","login",37,"172.18.0.4:54102",673bfd46.25,5,"INSERT",2024-11-19 02:51:50 GMT,1/3,840,LOG,00000,"duration: 28.712 ms",,,,,,,,"exec_execute_message, postgres.c:2332","","client backend",,0
2024-11-19 02:52:00.044 GMT,"postgres","login",38,"172.18.0.4:54112",673bfd4f.26,1,"PARSE",2024-11-19 02:51:59 GMT,2/2,0,LOG,00000,"duration: 1.854 ms  parse s2: SELECT ""public"".""Users"".""id"", ""public"".""Users"".""email"", ""public"".""Users"".""password"" FROM ""public"".""Users"" WHERE 1=1 OFFSET $1",,,,,,,,"exec_parse_message, postgres.c:1609","","client backend",,0
2024-11-19 02:52:00.053 GMT,"postgres","login",38,"172.18.0.4:54112",673bfd4f.26,2,"BIND",2024-11-19 02:51:59 GMT,2/3,0,LOG,00000,"AUDIT: SESSION,1,1,READ,SELECT,,,""SELECT """"public"""".""""Users"""".""""id"""", """"public"""".""""Users"""".""""email"""", """"public"""".""""Users"""".""""password"""" FROM """"public"""".""""Users"""" WHERE 1=1 OFFSET $1"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","","client backend",,0
2024-11-19 02:52:00.053 GMT,"postgres","login",38,"172.18.0.4:54112",673bfd4f.26,3,"BIND",2024-11-19 02:51:59 GMT,2/3,0,LOG,00000,"duration: 8.194 ms  bind s2: SELECT ""public"".""Users"".""id"", ""public"".""Users"".""email"", ""public"".""Users"".""password"" FROM ""public"".""Users"" WHERE 1=1 OFFSET $1","Parameters: $1 = '0'",,,,,,,"exec_bind_message, postgres.c:2075","","client backend",,0
2024-11-19 02:52:00.053 GMT,"postgres","login",38,"172.18.0.4:54112",673bfd4f.26,4,"SELECT",2024-11-19 02:51:59 GMT,2/3,0,LOG,00000,"execute s2: SELECT ""public"".""Users"".""id"", ""public"".""Users"".""email"", ""public"".""Users"".""password"" FROM ""public"".""Users"" WHERE 1=1 OFFSET $1","Parameters: $1 = '0'",,,,,,,"exec_execute_message, postgres.c:2212","","client backend",,0
2024-11-19 02:52:00.054 GMT,"postgres","login",38,"172.18.0.4:54112",673bfd4f.26,5,"SELECT",2024-11-19 02:51:59 GMT,2/3,0,LOG,00000,"duration: 0.668 ms",,,,,,,,"exec_execute_message, postgres.c:2332","","client backend",,0
